item_id,item_name,item_brand,item_variant,item_category,item_price,item_quantity,item_revenue,item_location_id,item_list_id,item_list_name,item_list_position,promotion_name,therapist_name,license_type,primary_modality,primary_specialty,session_rate,weekly_open_slots,accepting_new_clients,location_id
9196617,Google Crewneck Sweatshirt Green,Google,XL,Apparel,44,1,44,(not set),(not set),Not available in demo dataset,(not set),(not set),"Aiko Miller, LMFT",LMFT,EMDR,Anxiety,220,1,TRUE,CA-LA
9196618,Google Crewneck Sweatshirt Green,Google,2XL,Apparel,44,1,44,(not set),(not set),Not available in demo dataset,(not set),Act Responsible,"Luis Jackson, LMFT",LMFT,CBT,Anxiety,220,1,TRUE,CA-LA
9196619,Google Crewneck Sweatshirt Green,Google,3XL,Apparel,44,1,44,(not set),(not set),(not set),(not set),,"Rina Kim, LMFT",LMFT,ACT,Anxiety,220,1,TRUE,CA-BayArea
9196620,Google Heather Green Speckled Tee,Google,XS,Apparel,30,1,24,(not set),(not set),(not set),(not set),Act Responsible,"Aiko Tanaka, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,CA-LA
9196621,Google Heather Green Speckled Tee,Google,SM,Apparel,24,1,24,(not set),(not set),Not available in demo dataset,(not set),,"Rina Davis, LMFT",LMFT,Solution-Focused,Anxiety,180,1,TRUE,CA-BayArea
9196623,Google Heather Green Speckled Tee,Google,LG,Apparel,17,1,17,(not set),(not set),(not set),(not set),,"Chloe Jackson, LMFT",LMFT,IFS,Anxiety,150,1,TRUE,WA-Seattle
9196624,Google Heather Green Speckled Tee,Google,XL,Apparel,21,1,21,(not set),(not set),(not set),(not set),,"Daniel Miller, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,WA-Seattle
9196625,Google Heather Green Speckled Tee,Google,2XL,Apparel,21,1,21,(not set),(not set),(not set),(not set),,"Leila Williams, LMFT",LMFT,CBT,Anxiety,180,1,TRUE,CA-BayArea
9196627,Google Navy Speckled Tee,Google,XS,Apparel,24,1,24,(not set),(not set),Not available in demo dataset,(not set),(not set),"Jun Johnson, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,Telehealth-US
9196628,Google Navy Speckled Tee,Google,SM,Apparel,24,1,24,(not set),(not set),Not available in demo dataset,(not set),(not set),"Kenji Lopez, LMFT",LMFT,Solution-Focused,Anxiety,180,1,TRUE,WA-Seattle
9196629,Google Navy Speckled Tee,Google,MD,Apparel,24,1,24,(not set),(not set),(not set),(not set),,"Sara Wilson, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,Telehealth-US
9196630,Google Navy Speckled Tee,Google,LG,Apparel,24,1,24,(not set),(not set),(not set),(not set),,"Marcus Jackson, LMFT",LMFT,IFS,Anxiety,180,1,TRUE,NY-NYC
9196631,Google Navy Speckled Tee,Google,XL,Apparel,30,1,30,(not set),(not set),(not set),(not set),,"Daniel Sato, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,CA-BayArea
9196633,Google Navy Speckled Tee,Google,3XL,Apparel,24,1,,(not set),(not set),Not available in demo dataset,(not set),(not set),"Rina Williams, LMFT",LMFT,ACT,Anxiety,180,1,TRUE,CA-LA
9196634,Google Red Speckled Tee,Google,XS,,30,4,24,(not set),(not set),Not available in demo dataset,(not set),(not set),"Emily Garcia, LMFT",LMFT,EMDR,Stress & Burnout,180,4,TRUE,NY-NYC
9196635,Google Red Speckled Tee,Google,SM,Apparel,24,1,24,(not set),(not set),Not available in demo dataset,(not set),(not set),"Hiro Davis, LMFT",LMFT,Solution-Focused,Anxiety,180,1,TRUE,CA-LA
9196636,Google Red Speckled Tee,Google,MD,Apparel,24,1,24,(not set),(not set),Not available in demo dataset,(not set),(not set),"Ava Lopez, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,CA-BayArea
9196637,Google Red Speckled Tee,Google,LG,Apparel,24,1,24,(not set),(not set),(not set),(not set),,"Luis Moore, LMFT",LMFT,IFS,Anxiety,180,1,TRUE,NY-NYC
9196638,Google Red Speckled Tee,Google,XL,Apparel,24,1,24,(not set),(not set),Not available in demo dataset,(not set),(not set),"Luis Jackson, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,CA-BayArea
9196639,Google Red Speckled Tee,Google,2XL,Apparel,24,1,24,(not set),(not set),(not set),(not set),,"Hiro Davis, LMFT",LMFT,CBT,Anxiety,180,1,TRUE,CA-BayArea
9196641,Google Toddler Tee White,Google,2T,Apparel,19,1,19,(not set),(not set),Not available in demo dataset,(not set),(not set),"Ethan Garcia, LMFT",LMFT,Psychodynamic,Anxiety,150,1,TRUE,CA-BayArea
9196642,Google Toddler Tee White,Google,3T,Apparel,19,1,19,(not set),(not set),Not available in demo dataset,(not set),Complete Your Collection,"Jun Jackson, LMFT",LMFT,CBT,Anxiety,150,1,TRUE,CA-BayArea
9196643,Google Toddler Tee White,Google,4T,Apparel,19,1,19,(not set),(not set),Not available in demo dataset,(not set),,"Ethan Lee, LMFT",LMFT,Psychodynamic,Anxiety,150,1,TRUE,NY-NYC
9196644,Google Toddler Tee White,Google,5/6T,Apparel,24,1,19,(not set),(not set),Not available in demo dataset,(not set),Act Responsible,"Ava Johnson, LMFT",LMFT,IFS,Anxiety,180,1,TRUE,CA-BayArea
9196645,Google Sherpa Zip Hoodie Navy,Google,XS,Apparel,55,1,55,(not set),(not set),(not set),(not set),,"Leila Hernandez, LMFT",LMFT,EMDR,Anxiety,220,1,TRUE,CA-LA
9196646,Google Sherpa Zip Hoodie Navy,Google,SM,Apparel,55,1,55,(not set),(not set),(not set),(not set),,"Yuki Davis, LMFT",LMFT,Solution-Focused,Anxiety,220,1,TRUE,CA-LA
9196647,Google Sherpa Zip Hoodie Navy,Google,MD,Apparel,69,1,69,(not set),(not set),(not set),(not set),,"Ethan Lopez, LMFT",LMFT,EMDR,Anxiety,250,1,TRUE,CA-BayArea
9196648,Google Sherpa Zip Hoodie Navy,Google,LG,Apparel,55,1,55,(not set),(not set),(not set),(not set),,"Ava Wilson, LMFT",LMFT,IFS,Anxiety,220,1,TRUE,CA-BayArea
9196649,Google Sherpa Zip Hoodie Navy,Google,XL,Apparel,55,1,55,(not set),(not set),Not available in demo dataset,(not set),(not set),"Leila Thomas, LMFT",LMFT,EMDR,Anxiety,220,1,TRUE,WA-Seattle
9196650,Google Sherpa Zip Hoodie Navy,Google,2XL,Apparel,55,1,55,(not set),(not set),Not available in demo dataset,(not set),(not set),"Maya Sato, LMFT",LMFT,CBT,Anxiety,220,1,TRUE,WA-Seattle
9196652,Google Heathered Pom Beanie,Google,,Home/Apparel/Hats/,15,1,,(not set),(not set),(not set),6,Reach New Heights,"Marcus Hernandez, LMFT",LMFT,DBT,Stress & Burnout,150,1,TRUE,NY-NYC
9196652,Google Heathered Pom Beanie,Google,Single Option Only,New,12,2,24,(not set),(not set),Not available in demo dataset,(not set),(not set),"Marcus Hernandez, LMFT",LMFT,Mindfulness-based,Grief,150,2,TRUE,NY-NYC
9196653,Google Speckled Beanie Navy,Google,,Home/Apparel/Hats/,20,1,,(not set),(not set),Not available in demo dataset,5,Reach New Heights,"Jun Nguyen, LMFT",LMFT,DBT,Stress & Burnout,150,1,TRUE,WA-Seattle
9196653,Google Speckled Beanie Navy,Google,Single Option Only,New,20,1,20,(not set),(not set),Not available in demo dataset,(not set),(not set),"Jun Nguyen, LMFT",LMFT,Mindfulness-based,Grief,150,1,TRUE,WA-Seattle
9196654,Google Raincoat Navy,Google,SM,Apparel,96,1,96,(not set),(not set),Not available in demo dataset,(not set),(not set),"Maya Moore, LMFT",LMFT,Solution-Focused,Anxiety,250,1,TRUE,CA-LA
9196655,Google Raincoat Navy,Google,MD,Apparel,96,1,96,(not set),(not set),(not set),(not set),,"Marcus Davis, LMFT",LMFT,EMDR,Anxiety,250,1,TRUE,Telehealth-US
9196656,Google Raincoat Navy,Google,LG,Apparel,120,1,96,(not set),(not set),Not available in demo dataset,(not set),(not set),"Luis Moore, LMFT",LMFT,IFS,Anxiety,250,1,TRUE,CA-BayArea
9196657,Google Raincoat Navy,Google,XL,Apparel,120,1,120,(not set),(not set),(not set),(not set),,"Rina Brown, LMFT",LMFT,EMDR,Anxiety,250,1,TRUE,WA-Seattle
9196658,Google Raincoat Navy,Google,2XL,Apparel,120,1,120,(not set),(not set),(not set),(not set),,"Yuki Miller, LMFT",LMFT,CBT,Anxiety,250,1,TRUE,CA-BayArea
9196659,Google Raincoat Navy,Google,3XL,Apparel,120,1,,(not set),(not set),Not available in demo dataset,(not set),(not set),"Sofia Kim, LMFT",LMFT,ACT,Anxiety,250,1,TRUE,WA-Seattle
9196661,Google Sherpa Zip Hoodie Charcoal,Google,XS,Apparel,55,1,55,(not set),(not set),Not available in demo dataset,(not set),Act Responsible,"Aiko Lopez, LMFT",LMFT,EMDR,Anxiety,220,1,TRUE,CA-LA
9196662,Google Sherpa Zip Hoodie Charcoal,Google,SM,Apparel,69,1,55,(not set),(not set),(not set),(not set),,"Yuki Davis, LMFT",LMFT,Solution-Focused,Anxiety,250,1,TRUE,CA-BayArea
9196663,Google Sherpa Zip Hoodie Charcoal,Google,MD,Apparel,55,1,55,(not set),(not set),Not available in demo dataset,(not set),(not set),"Maya Lee, LMFT",LMFT,EMDR,Anxiety,220,1,TRUE,CA-LA
9196664,Google Sherpa Zip Hoodie Charcoal,Google,LG,Apparel,55,1,55,(not set),(not set),(not set),(not set),,"Sara Thomas, LMFT",LMFT,IFS,Anxiety,220,1,TRUE,WA-Seattle
9196665,Google Sherpa Zip Hoodie Charcoal,Google,XL,Apparel,55,1,55,(not set),(not set),(not set),(not set),,"Luis Wilson, LMFT",LMFT,EMDR,Anxiety,220,1,TRUE,WA-Seattle
9196666,Google Sherpa Zip Hoodie Charcoal,Google,2XL,Apparel,69,1,69,(not set),(not set),(not set),(not set),,"Aiko Brown, LMFT",LMFT,CBT,Anxiety,250,1,TRUE,CA-LA
9196671,Google Infant Hero Onesie Grey,Google,18/24 MONTHS,Apparel,14,1,14,(not set),(not set),(not set),(not set),,"Chloe Lopez, LMFT",LMFT,IFS,Anxiety,150,1,TRUE,CA-BayArea
9196676,Google Speckled Beanie Grey,Google,,Home/Apparel/Hats/,20,1,,(not set),(not set),Not available in demo dataset,7,(not set),"Omar Johnson, LMFT",LMFT,Psychodynamic,Stress & Burnout,150,1,TRUE,NY-NYC
9196676,Google Speckled Beanie Grey,Google,Single Option Only,New,16,1,16,(not set),(not set),(not set),(not set),,"Omar Johnson, LMFT",LMFT,Mindfulness-based,Grief,150,1,TRUE,NY-NYC
9196681,Google Toddler Hero Tee Olive,Google,2T,Apparel,19,1,19,(not set),(not set),Not available in demo dataset,(not set),,"Luis Sato, LMFT",LMFT,Psychodynamic,Anxiety,150,1,TRUE,CA-BayArea
9196682,Google Toddler Hero Tee Olive,Google,3T,Apparel,19,1,19,(not set),(not set),(not set),(not set),,"Yuki Miller, LMFT",LMFT,CBT,Anxiety,150,1,TRUE,WA-Seattle
9196683,Google Toddler Hero Tee Olive,Google,4T,Apparel,19,1,19,(not set),(not set),(not set),(not set),Not available in demo dataset,"Leila Martinez, LMFT",LMFT,Psychodynamic,Anxiety,150,1,TRUE,CA-LA
9196684,Google Toddler Hero Tee Olive,Google,5/6T,Apparel,19,1,19,(not set),(not set),(not set),(not set),,"Kenji Moore, LMFT",LMFT,IFS,Anxiety,150,1,TRUE,Telehealth-US
9196685,Google Youth Badge Tee Navy,Google,SM,Apparel,13,1,13,(not set),(not set),(not set),(not set),Not available in demo dataset,"Daniel Johnson, LMFT",LMFT,Solution-Focused,Anxiety,150,1,TRUE,CA-BayArea
9196686,Google Youth Badge Tee Navy,Google,MD,Apparel,13,1,13,(not set),(not set),Not available in demo dataset,(not set),Not available in demo dataset,"Rina Lee, LMFT",LMFT,EMDR,Anxiety,150,1,TRUE,WA-Seattle
9196687,Google Youth Badge Tee Navy,Google,LG,Apparel,17,1,17,(not set),(not set),(not set),(not set),Not available in demo dataset,"Ethan Wilson, LMFT",LMFT,IFS,Anxiety,150,1,TRUE,Telehealth-US
9196688,Google Youth Badge Tee Navy,Google,XL,Apparel,13,1,27,(not set),(not set),(not set),(not set),Not available in demo dataset,"Sofia Williams, LMFT",LMFT,EMDR,Anxiety,150,1,TRUE,CA-LA
9196689,Google Youth Badge Tee Olive,Google,SM,Apparel,13,1,13,(not set),(not set),(not set),(not set),Not available in demo dataset,"Daniel Lee, LMFT",LMFT,Solution-Focused,Anxiety,150,1,TRUE,CA-LA
9196690,Google Youth Badge Tee Olive,Google,MD,Apparel,13,1,13,(not set),(not set),(not set),(not set),Not available in demo dataset,"Daniel Martinez, LMFT",LMFT,EMDR,Anxiety,150,1,TRUE,CA-BayArea
9196691,Google Youth Badge Tee Olive,Google,LG,Apparel,13,1,27,(not set),(not set),Not available in demo dataset,(not set),(not set),"Chloe Brown, LMFT",LMFT,IFS,Anxiety,150,1,TRUE,CA-BayArea
9196692,Google Youth Badge Tee Olive,Google,XL,Apparel,13,1,13,(not set),(not set),Not available in demo dataset,(not set),,"Daniel Lopez, LMFT",LMFT,EMDR,Anxiety,150,1,TRUE,Telehealth-US
9196693,Google Youth Hero Tee Grey,Google,SM,Apparel,19,1,19,(not set),(not set),Not available in demo dataset,(not set),(not set),"Priya Thomas, LMFT",LMFT,Solution-Focused,Anxiety,150,1,TRUE,CA-LA
9196694,Google Youth Hero Tee Grey,Google,MD,Apparel,24,1,24,(not set),(not set),(not set),(not set),,"Aiko Williams, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,WA-Seattle
9196695,Google Youth Hero Tee Grey,Google,LG,Apparel,19,1,19,(not set),(not set),Not available in demo dataset,(not set),(not set),"Yuki Moore, LMFT",LMFT,IFS,Anxiety,150,1,TRUE,CA-BayArea
9196696,Google Youth Hero Tee Grey,Google,XL,Apparel,19,1,19,(not set),(not set),Not available in demo dataset,(not set),(not set),"Ava Davis, LMFT",LMFT,EMDR,Anxiety,150,1,TRUE,NY-NYC
9196698,Google Youth Hero Tee Maroon,Google,MD,Apparel,19,1,19,(not set),(not set),Not available in demo dataset,(not set),Complete Your Collection,"Omar Sato, LMFT",LMFT,EMDR,Anxiety,150,1,TRUE,Telehealth-US
9196699,Google Youth Hero Tee Maroon,Google,LG,Apparel,19,1,19,(not set),(not set),Not available in demo dataset,(not set),(not set),"Sara Jackson, LMFT",LMFT,IFS,Anxiety,150,1,TRUE,Telehealth-US
9196700,Google Youth Hero Tee Maroon,Google,XL,Apparel,19,1,19,(not set),(not set),Not available in demo dataset,(not set),(not set),"Sara Moore, LMFT",LMFT,EMDR,Anxiety,150,1,TRUE,WA-Seattle
9196703,Google Red YoYo,Google,,,4,1,,(not set),(not set),(not set),3,(not set),"Maya Moore, LMFT",LMFT,DBT,Parenting,120,1,TRUE,NY-NYC
9196703,Google Red YoYo,Google,Single Option Only,New,3,1,3,(not set),(not set),(not set),(not set),Reach New Heights,"Maya Moore, LMFT",LMFT,Mindfulness-based,Grief,120,1,TRUE,NY-NYC
9196704,Google Blue YoYo,Google,,,4,1,,(not set),53522631284,(not set),3,Google Mural Collection,"Luis Brown, LMFT",LMFT,Mindfulness-based,Relationship Issues,120,1,TRUE,CA-BayArea
9196704,Google Blue YoYo,Google,Single Option Only,New,4,3,12,(not set),(not set),(not set),(not set),,"Luis Brown, LMFT",LMFT,Mindfulness-based,Grief,120,3,TRUE,CA-BayArea
9196705,Google Yellow YoYo,Google,,,4,1,,(not set),(not set),Not available in demo dataset,2,Reach New Heights,"Jun Patel, LMFT",LMFT,EMDR,Career Stress,120,1,TRUE,CA-BayArea
9196705,Google Yellow YoYo,Google,Single Option Only,New,3,1,3,(not set),(not set),Not available in demo dataset,(not set),(not set),"Jun Patel, LMFT",LMFT,Mindfulness-based,Grief,120,1,TRUE,CA-BayArea
9196706,Google Cup Cap Tumbler Grey,Google,,Lifestyle/Drinkware/,30,1,,(not set),(not set),Not available in demo dataset,6,Google Mural Collection,"Jun Hernandez, LMFT",LMFT,ACT,Sleep,180,1,TRUE,NY-NYC
9196706,Google Cup Cap Tumbler Grey,Google,Single Option Only,New,24,1,24,(not set),(not set),Not available in demo dataset,(not set),(not set),"Jun Hernandez, LMFT",LMFT,Mindfulness-based,Grief,180,1,TRUE,NY-NYC
9196708,Google Split Seam Tee Olive,Google,XS,Apparel,26,1,,(not set),(not set),Not available in demo dataset,(not set),(not set),"Rina Tanaka, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,WA-Seattle
9196709,Google Split Seam Tee Olive,Google,SM,Apparel,21,1,21,(not set),(not set),Not available in demo dataset,(not set),(not set),"Aiko Brown, LMFT",LMFT,Solution-Focused,Anxiety,180,1,TRUE,Telehealth-US
9196710,Google Split Seam Tee Olive,Google,MD,Apparel,21,1,21,(not set),(not set),Not available in demo dataset,(not set),,"Omar Johnson, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,Telehealth-US
9196711,Google Split Seam Tee Olive,Google,LG,Apparel,21,1,21,(not set),(not set),Not available in demo dataset,(not set),(not set),"Maya Nguyen, LMFT",LMFT,IFS,Anxiety,180,1,TRUE,WA-Seattle
9196712,Google Split Seam Tee Olive,Google,XL,Apparel,21,1,21,(not set),(not set),Not available in demo dataset,(not set),(not set),"Kenji Miller, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,CA-BayArea
9196713,Google Split Seam Tee Olive,Google,2XL,Apparel,26,1,21,(not set),(not set),Not available in demo dataset,(not set),(not set),"Emily Lopez, LMFT",LMFT,CBT,Anxiety,180,1,TRUE,CA-LA
9196714,Google Totepak,Google,Single Option Only,New,19,1,19,(not set),(not set),Not available in demo dataset,(not set),Reach New Heights,"Emily Thomas, LMFT",LMFT,Mindfulness-based,Grief,150,1,TRUE,WA-Seattle
9196716,Google Men's Tech Fleece Vest Charcoal,Google,SM,Apparel,63,1,63,(not set),(not set),Not available in demo dataset,(not set),Not available in demo dataset,"Ava Tanaka, LMFT",LMFT,Solution-Focused,Anxiety,250,1,TRUE,Telehealth-US
9196717,Google Men's Tech Fleece Vest Charcoal,Google,MD,Apparel,63,1,63,(not set),(not set),Not available in demo dataset,(not set),(not set),"Kenji Moore, LMFT",LMFT,EMDR,Anxiety,250,1,TRUE,WA-Seattle
9196718,Google Men's Tech Fleece Vest Charcoal,Google,LG,Apparel,63,1,63,(not set),(not set),(not set),(not set),,"Noah Anderson, LMFT",LMFT,IFS,Anxiety,250,1,TRUE,NY-NYC
9196719,Google Men's Tech Fleece Vest Charcoal,Google,XL,Apparel,63,3,158,(not set),(not set),(not set),(not set),,"Sofia Brown, LMFT",LMFT,EMDR,Anxiety,250,3,TRUE,NY-NYC
9196720,Google Men's Tech Fleece Vest Charcoal,Google,2XL,Apparel,79,1,79,(not set),(not set),Not available in demo dataset,(not set),Reach New Heights,"Aiko Garcia, LMFT",LMFT,CBT,Anxiety,250,1,TRUE,NY-NYC
9196721,Google Men's Tech Fleece Vest Charcoal,Google,3XL,Apparel,63,1,63,(not set),(not set),Not available in demo dataset,(not set),Act Responsible,"Priya Williams, LMFT",LMFT,ACT,Anxiety,250,1,TRUE,Telehealth-US
9196722,Google Women's Tech Fleece Vest Charcoal,Google,SM,Apparel,44,1,44,(not set),(not set),(not set),(not set),,"Sofia Anderson, LMFT",LMFT,Solution-Focused,Anxiety,220,1,TRUE,CA-LA
9196723,Google Women's Tech Fleece Vest Charcoal,Google,MD,Apparel,55,1,55,(not set),(not set),(not set),(not set),,"Yuki Lopez, LMFT",LMFT,EMDR,Anxiety,220,1,TRUE,CA-LA
9196724,Google Women's Tech Fleece Vest Charcoal,Google,LG,Apparel,44,1,44,(not set),(not set),Not available in demo dataset,(not set),(not set),"Marcus Moore, LMFT",LMFT,IFS,Anxiety,220,1,TRUE,CA-LA
9196725,Google Women's Tech Fleece Vest Charcoal,Google,XL,Apparel,44,1,44,(not set),(not set),Not available in demo dataset,(not set),Act Responsible,"Ava Nguyen, LMFT",LMFT,EMDR,Anxiety,220,1,TRUE,CA-LA
9196726,Google Women's Tech Fleece Vest Charcoal,Google,2XL,Apparel,55,1,55,(not set),(not set),(not set),(not set),,"Ava Brown, LMFT",LMFT,CBT,Anxiety,220,1,TRUE,CA-LA
9196727,Google Woodtop Bottle Black,Google,Single Option Only,,24,2,24,(not set),(not set),Not available in demo dataset,(not set),(not set),"Kenji Sato, LMFT",LMFT,Mindfulness-based,Parenting,180,2,TRUE,NY-NYC
9196727,Google Woodtop Bottle Black,Google,,Lifestyle/Drinkware/,30,1,,(not set),(not set),Not available in demo dataset,5,Google Mural Collection,"Kenji Sato, LMFT",LMFT,Psychodynamic,Sleep,180,1,TRUE,NY-NYC
9196728,Android Iconic Socks,Android,,Home/Apparel/Socks/,17,1,,(not set),(not set),Not available in demo dataset,5,(not set),"Jun Martinez, LCSW",LCSW,EMDR,Stress & Burnout,150,1,TRUE,CA-LA
9196728,Android Iconic Socks,Android,Single Option Only,New,14,6,82,(not set),(not set),(not set),(not set),,"Jun Martinez, LCSW",LCSW,Mindfulness-based,Grief,150,6,TRUE,CA-LA
9196729,Google LoveHandle Black,Google,,Lifestyle/Small Goods/,10,1,,(not set),(not set),(not set),3,(not set),"Kenji Nguyen, LMFT",LMFT,EMDR,Sleep,120,1,TRUE,NY-NYC
9196729,Google LoveHandle Black,Google,Single Option Only,New,8,1,8,(not set),(not set),(not set),(not set),,"Kenji Nguyen, LMFT",LMFT,Mindfulness-based,Grief,120,1,TRUE,NY-NYC
9196730,Google Cotopaxi Shell,Google,XXS,Apparel,48,1,38,(not set),(not set),Not available in demo dataset,(not set),Reach New Heights,"Omar Martinez, LMFT",LMFT,CBT,Anxiety,220,1,TRUE,NY-NYC
9196731,Google Cotopaxi Shell,Google,XS,Apparel,38,1,38,(not set),(not set),(not set),(not set),,"Marcus Patel, LMFT",LMFT,EMDR,Anxiety,220,1,TRUE,Telehealth-US
9196732,Google Cotopaxi Shell,Google,SM,Apparel,38,1,38,(not set),(not set),(not set),(not set),Not available in demo dataset,"Sofia Garcia, LMFT",LMFT,Solution-Focused,Anxiety,220,1,TRUE,Telehealth-US
9196733,Google Cotopaxi Shell,Google,MD,Apparel,38,1,38,(not set),(not set),(not set),(not set),,"Hiro Johnson, LMFT",LMFT,EMDR,Anxiety,220,1,TRUE,NY-NYC
9196734,Google Cotopaxi Shell,Google,LG,Apparel,38,2,76,(not set),(not set),(not set),(not set),Not available in demo dataset,"Luis Sato, LMFT",LMFT,IFS,Anxiety,220,2,TRUE,NY-NYC
9196735,Google Cotopaxi Shell,Google,XL,Apparel,38,1,38,(not set),(not set),(not set),(not set),Not available in demo dataset,"Omar Moore, LMFT",LMFT,EMDR,Anxiety,220,1,TRUE,NY-NYC
9196736,Google Cotopaxi Shell,Google,2XL,Apparel,38,1,38,(not set),(not set),Not available in demo dataset,(not set),,"Maya Brown, LMFT",LMFT,CBT,Anxiety,220,1,TRUE,WA-Seattle
9196737,Google Felt Refillable Journal,Google,Single Option Only,Clearance,20,1,20,(not set),(not set),Not available in demo dataset,(not set),(not set),"Sara Thomas, LMFT",LMFT,Mindfulness-based,Depression,150,1,TRUE,WA-Seattle
9196737,Google Felt Refillable Journal,Google,,Home/Stationery/Notebooks/,28,1,,(not set),(not set),Not available in demo dataset,11,(not set),"Sara Thomas, LMFT",LMFT,CBT,Stress & Burnout,180,1,TRUE,WA-Seattle
9196738,Google Cork Base Tumbler,Google,,Lifestyle/Drinkware/,28,1,,(not set),(not set),(not set),7,Google Mural Collection,"Maya Tanaka, LMFT",LMFT,CBT,Sleep,180,1,TRUE,Telehealth-US
9196738,Google Cork Base Tumbler,Google,Single Option Only,New,22,1,22,(not set),(not set),Not available in demo dataset,(not set),,"Maya Tanaka, LMFT",LMFT,Mindfulness-based,Grief,180,1,TRUE,Telehealth-US
